2	3	8.1894201
3	3	7.76838005
4	3	8.09955001
5	3	7.25247979
6	3	7.15642989
7	3	7.35451996
8	3	7.81913996
9	3	7.32891023
10	3	8.17461014
11	3	7.80514002
12	3	6.57142997
13	3	6.83242977
14	3	6.47002995
15	3	7.68504977
16	3	7.37519026
17	3	6.58379972
18	3	6.39265001
19	3	3.79007012
20	3	4.13183987
21	3	3.31712008
22	3	3.39323997
23	3	4.08069998
24	3	5.05537987
25	3	3.65644991
26	3	3.74390006
27	3	3.52396011
28	3	3.89717996
29	3	3.51918012
30	3	4.15396005
31	3	3.09130996
32	3	3.55116993
33	3	3.64989012
34	3	4.76893008
35	3	4.72559005
36	3	2.71059006
37	3	3.76170009
38	3	5.55854976
39	3	5.79887986
40	3	5.82319975
41	3	6.32408977
42	3	7.1310699
43	3	6.07652009
44	3	4.81142014
45	3	4.66632992
46	3	5.56558013
47	3	6.06741011
48	3	5.23680985
49	3	6.44976974
50	3	4.93357986
1	4	7.88627982
2	4	7.62183011
3	4	8.26750994
4	4	7.15026975
5	4	8.52026999
6	4	6.69964015
7	4	6.4883101
8	4	7.93044984
9	4	7.12462008
10	4	8.7283498
11	4	7.5612402
12	4	8.1872201
13	4	6.80128992
14	4	7.52506971
15	4	7.04106987
16	4	8.04472029
17	4	6.79220021
18	4	6.09416008
19	4	5.08448005
20	4	3.52640003
21	4	2.52070993
22	4	3.76753986
23	4	4.13607001
24	4	5.92971981
25	4	5.07353008
26	4	4.12806004
27	4	3.6747399
28	4	3.99004996
29	4	2.99980015
30	4	2.55849987
31	4	3.5332799
32	4	3.33361
33	4	4.04285997
34	4	4.66843009
35	4	5.3727299
36	4	3.87679994
37	4	3.51736993
38	4	5.53451002
39	4	6.11048996
40	4	6.06369972
41	4	6.44538999
42	4	7.02091992
43	4	7.08047986
44	4	6.1817503
45	4	6.02330983
46	4	4.65308011
47	4	5.51149011
48	4	4.77921993
49	4	6.8245101
50	4	5.09806991
1	5	8.01207006
2	5	8.20894003
3	5	7.80780971
4	5	6.95006013
5	5	7.44626999
6	5	7.93896973
7	5	7.93098986
8	5	6.73376977
9	5	7.95135975
10	5	7.84843028
11	5	8.76908004
12	5	8.41485977
13	5	8.10606003
14	5	7.06797004
15	5	6.77818
16	5	8.04439008
17	5	7.73087025
18	5	6.8945998
19	5	5.25053024
20	5	4.3591401
21	5	1.60797998
22	5	3.06468993
23	5	3.88873994
24	5	5.58215022
25	5	6.69579983
26	5	4.25671011
27	5	4.07851994
28	5	4.41893011
29	5	4.28956002
30	5	2.27976993
31	5	3.45005989
32	5	4.94392008
33	5	4.88285989
34	5	4.71253008
35	5	6.15531027
36	5	5.16726971
37	5	5.61357021
38	5	5.29048979
39	5	4.88088995
40	5	6.49459004
41	5	6.83761001
42	5	6.36193991
43	5	6.41538024
44	5	5.96885026
45	5	6.47774994
46	5	6.40612006
47	5	5.21811008
48	5	5.57612002
49	5	5.37624002
50	5	5.76188028
1	6	9.5381403
2	6	8.40954006
3	6	9.51346993
4	6	7.60984004
5	6	7.54052997
6	6	7.64456987
7	6	8.27636003
8	6	6.55843019
9	6	7.03513026
10	6	8.67715001
11	6	7.69060016
12	6	7.86513984
13	6	8.04784
14	6	7.75527
15	6	7.40944028
16	6	6.89260006
17	6	6.95196986
18	6	6.67586029
19	6	6.30475998
20	6	4.32981014
21	6	2.48186007
22	6	3.28595012
23	6	4.49546993
24	6	5.34973025
25	6	5.58381021
26	6	6.19853973
27	6	4.36140001
28	6	4.30509001
29	6	4.32233006
30	6	2.84256011
31	6	3.63016009
32	6	4.31829989
33	6	4.6360299
34	6	5.53200006
35	6	5.92033982
36	6	4.87111986
37	6	5.82670987
38	6	5.37304997
39	6	5.45709014
40	6	7.16390014
41	6	5.62555015
42	6	6.75661027
43	6	7.07617998
44	6	6.42274976
45	6	6.95667982
46	6	6.0422498
47	6	4.82620001
48	6	5.3293103
49	6	4.82219011
50	6	5.33339024
1	7	9.52216983
2	7	9.8329401
3	7	8.68824005
4	7	8.44026029
5	7	7.65052974
6	7	7.87720978
7	7	8.74859989
8	7	6.73201978
9	7	6.1382997
10	7	7.69842982
11	7	8.34062994
12	7	8.05308998
13	7	7.58486986
14	7	7.59469986
15	7	8.29537988
16	7	7.90140986
17	7	7.81692982
18	7	8.17793012
19	7	7.32527018
20	7	5.09109974
21	7	4.51683998
22	7	2.41919994
23	7	3.71571004
24	7	4.01955992
25	7	5.95615983
26	7	5.60248971
27	7	4.75425988
28	7	5.61903
29	7	3.98999006
30	7	4.26775008
31	7	3.37588996
32	7	4.55790013
33	7	3.72292012
34	7	5.24312019
35	7	5.90942025
36	7	6.2806797
37	7	4.79047
38	7	5.43201029
39	7	6.86829984
40	7	6.94401979
41	7	6.69233978
42	7	6.25509977
43	7	7.33335018
44	7	6.98418021
45	7	6.28130972
46	7	6.47606015
47	7	5.86938024
48	7	4.24268007
49	7	4.6095401
50	7	5.14042974
1	8	9.53824997
2	8	10.23504019
3	8	9.40641999
4	8	8.51557016
5	8	9.27627027
6	8	8.59282017
7	8	9.21652019
8	8	8.06908011
9	8	6.70476019
10	8	6.9037497
11	8	6.52513981
12	8	7.29411006
13	8	8.00629973
14	8	7.6018101
15	8	7.59666026
16	8	7.2785902
17	8	8.15667987
18	8	8.17442
19	8	8.30513
20	8	7.33826995
21	8	5.39533019
22	8	3.35094005
23	8	3.48055989
24	8	3.42837006
25	8	4.62482005
26	8	5.10542989
27	8	5.41393995
28	8	5.72584987
29	8	4.63984013
30	8	4.24385995
31	8	3.02913994
32	8	3.75137001
33	8	4.73522007
34	8	4.18145001
35	8	5.06614029
36	8	5.75159013
37	8	5.20613015
38	8	5.43467999
39	8	6.68016016
40	8	6.19055986
41	8	6.65787995
42	8	6.28310978
43	8	7.03356981
44	8	7.17029989
45	8	7.48983979
46	8	6.57024026
47	8	4.98602003
48	8	5.11274993
49	8	5.61558008
50	8	5.80511987
1	9	9.36082006
2	9	8.93966019
3	9	8.93769979
4	9	9.58882987
5	9	9.73800004
6	9	9.47749019
7	9	7.99076974
8	9	9.13839996
9	9	7.66734004
10	9	6.52352989
11	9	6.62693024
12	9	7.89191008
13	9	7.83558011
14	9	6.61907017
15	9	7.12450981
16	9	7.08814979
17	9	7.96886027
18	9	8.44205022
19	9	7.32340991
20	9	8.21973026
21	9	6.40905976
22	9	5.68763018
23	9	5.05448997
24	9	4.15785015
25	9	4.06116992
26	9	4.25581008
27	9	5.51751018
28	9	6.11119986
29	9	4.89156991
30	9	4.4916299
31	9	4.17252004
32	9	4.31104004
33	9	3.61126006
34	9	4.04731005
35	9	5.01313984
36	9	6.59488976
37	9	5.22297025
38	9	4.97202992
39	9	5.32375991
40	9	5.91341972
41	9	5.95053017
42	9	6.85693979
43	9	6.89746976
44	9	6.10018015
45	9	7.43264973
46	9	6.52884007
47	9	4.58168
48	9	5.61429024
49	9	5.91714978
50	9	5.29092014
1	10	8.74553978
2	10	9.17430997
3	10	9.20354009
4	10	8.59342992
5	10	9.04368997
6	10	8.59969974
7	10	8.8339901
8	10	8.86022985
9	10	7.68896997
10	10	7.67382026
11	10	6.68937981
12	10	6.97148025
13	10	7.37255991
14	10	6.45811021
15	10	6.87072992
16	10	6.42773986
17	10	6.18667006
18	10	7.38344014
19	10	7.40302026
20	10	7.39235997
21	10	7.39786029
22	10	5.74952006
23	10	4.55276012
24	10	4.80693012
25	10	3.6391899
26	10	4.13462996
27	10	5.89061022
28	10	4.77723002
29	10	5.77606976
30	10	5.20982981
31	10	5.03129005
32	10	3.95842999
33	10	4.57493007
34	10	3.68788987
35	10	5.39299011
36	10	6.4289701
37	10	5.99547982
38	10	5.69404006
39	10	5.02436996
40	10	5.88862002
41	10	6.06813014
42	10	6.25184
43	10	7.14507997
44	10	6.4894402
45	10	6.08564973
46	10	7.51936972
47	10	5.90927005
48	10	4.34255987
49	10	5.5340302
50	10	5.84197998
1	11	8.96988988
2	11	8.92470002
3	11	9.31864977
4	11	9.54888999
5	11	9.0940398
6	11	7.65407979
7	11	9.04621005
8	11	8.16762984
9	11	8.9951998
10	11	7.07328022
11	11	7.26592004
12	11	7.1994698
13	11	7.70898998
14	11	6.77483976
15	11	5.68759978
16	11	5.94721019
17	11	5.3284502
18	11	6.53531015
19	11	6.61983013
20	11	6.15505993
21	11	7.14320004
22	11	6.35242999
23	11	4.88445014
24	11	5.43403983
25	11	5.1117599
26	11	4.47313011
27	11	5.45121014
28	11	5.62281013
29	11	5.0910598
30	11	5.03781974
31	11	5.12125015
32	11	4.47447002
33	11	4.33569998
34	11	5.37313998
35	11	4.10266012
36	11	6.06366992
37	11	6.00462973
38	11	6.99826002
39	11	5.07870972
40	11	6.34630024
41	11	6.82290018
42	11	5.46150982
43	11	6.63334012
44	11	6.89814985
45	11	6.29424989
46	11	6.52915001
47	11	6.22464001
48	11	4.67545003
49	11	4.71798003
50	11	4.24346
1	12	8.70887995
2	12	8.13017011
3	12	7.94905007
4	12	8.33289981
5	12	8.45668972
6	12	8.17660987
7	12	7.50459015
8	12	9.25589979
9	12	9.12420988
10	12	8.48661005
11	12	7.67141998
12	12	5.92841983
13	12	7.3674798
14	12	6.65902019
15	12	5.83326995
16	12	6.33970022
17	12	5.16799986
18	12	6.35047019
19	12	7.29288995
20	12	7.24689007
21	12	6.41740024
22	12	6.52949989
23	12	6.22348011
24	12	5.33167005
25	12	4.62808013
26	12	5.44350028
27	12	4.77090001
28	12	5.74805975
29	12	6.4122498
30	12	5.77584982
31	12	5.11464
32	12	4.92713988
33	12	4.52300012
34	12	4.26824003
35	12	4.56782013
36	12	5.87581992
37	12	6.60350978
38	12	5.8070302
39	12	6.47879004
40	12	5.39421976
41	12	6.47610009
42	12	5.9177798
43	12	6.40493989
44	12	6.92448974
45	12	7.49011993
46	12	6.10267997
47	12	6.46386981
48	12	5.62480986
49	12	4.98097003
50	12	4.11540002
1	13	10.00038028
2	13	8.27746987
3	13	7.40931988
4	13	6.69345975
5	13	7.75363982
6	13	8.45103025
7	13	6.71316981
8	13	7.32201993
9	13	8.87567997
10	13	7.65166998
11	13	8.13063979
12	13	6.75316989
13	13	6.86365008
14	13	6.44429028
15	13	6.11442983
16	13	5.90951025
17	13	5.74007988
18	13	5.62647998
19	13	5.58164001
20	13	7.45217979
21	13	6.14629984
22	13	7.49050021
23	13	6.57628
24	13	5.59361994
25	13	4.67738986
26	13	5.46314001
27	13	5.88043988
28	13	4.42974001
29	13	5.86977005
30	13	6.11644983
31	13	6.02321029
32	13	6.90379977
33	13	5.42365015
34	13	5.5519098
35	13	5.20814002
36	13	4.21119988
37	13	6.39376998
38	13	5.76502025
39	13	5.44966996
40	13	6.74023986
41	13	6.58077002
42	13	5.98066986
43	13	7.22766995
44	13	6.06351018
45	13	6.71531022
46	13	6.97956979
47	13	5.98048985
48	13	5.48662007
49	13	5.1147902
50	13	5.26566982
1	14	9.82593
2	14	8.96768987
3	14	6.39905989
4	14	7.21768022
5	14	6.74381018
6	14	6.52166009
7	14	7.3526299
8	14	7.00990021
9	14	7.92571008
10	14	8.58124971
11	14	8.01239014
12	14	7.64123023
13	14	5.88136971
14	14	6.70531988
15	14	6.01706028
16	14	4.77474988
17	14	5.61668992
18	14	5.49970984
19	14	5.94398022
20	14	6.3530302
21	14	6.71827972
22	14	6.79369986
23	14	8.27304006
24	14	6.29513979
25	14	5.06466985
26	14	5.2708602
27	14	5.61662018
28	14	5.56102991
29	14	6.06980979
30	14	6.48140013
31	14	5.98493993
32	14	7.01201975
33	14	5.8238101
34	14	6.12183988
35	14	5.36904991
36	14	5.2749002
37	14	4.75850999
38	14	6.92462981
39	14	6.22703016
40	14	6.96973026
41	14	6.41344011
42	14	6.39775991
43	14	6.37403011
44	14	7.03085005
45	14	6.53432012
46	14	6.12908006
47	14	5.98043978
48	14	5.55139005
49	14	5.25937974
50	14	4.79865998
1	15	10.00808001
2	15	8.24931026
3	15	8.15020978
4	15	5.44941008
5	15	6.7670399
6	15	6.14184976
7	15	7.18028009
8	15	6.26425982
9	15	6.65651977
10	15	7.56715
11	15	8.36911976
12	15	8.49371016
13	15	7.08401978
14	15	6.14546001
15	15	5.24048984
16	15	5.51853001
17	15	5.05511999
18	15	6.33997977
19	15	4.72660989
20	15	4.77474004
21	15	5.57314992
22	15	6.55728996
23	15	7.60210991
24	15	7.69653022
25	15	7.04770982
26	15	4.71489996
27	15	4.71825004
28	15	6.19992018
29	15	6.02853
30	15	5.49944997
31	15	5.8277601
32	15	5.92191994
33	15	6.93660975
34	15	4.93036985
35	15	5.08270025
36	15	5.24914026
37	15	4.90274012
38	15	5.73199987
39	15	6.7386502
40	15	5.64338028
41	15	7.17441022
42	15	5.1327002
43	15	4.92776006
44	15	7.17776001
45	15	5.80787003
46	15	5.24312019
47	15	6.04950011
48	15	4.90453005
49	15	4.80580986
50	15	5.53142011
1	16	8.27390015
2	16	8.94988
3	16	8.43918979
4	16	6.38925016
5	16	5.63811004
6	16	6.42488003
7	16	5.94531
8	16	6.53257012
9	16	6.74045026
10	16	6.42535985
11	16	8.28023016
12	16	8.04136992
13	16	9.24869001
14	16	7.0787698
15	16	5.58806002
16	16	4.52645987
17	16	5.40112019
18	16	5.56165993
19	16	5.3491801
20	16	5.65769017
21	16	5.30037999
22	16	6.13548994
23	16	7.30502009
24	16	6.25895023
25	16	6.19243026
26	16	4.90040004
27	16	5.20756006
28	16	5.52536011
29	16	6.36525989
30	16	5.78704
31	16	5.13324976
32	16	6.22354984
33	16	7.40298986
34	16	6.45434022
35	16	5.3768301
36	16	5.5667901
37	16	5.81583023
38	16	6.5723002
39	16	7.03881979
40	16	6.46946013
41	16	6.86810017
42	16	5.88383973
43	16	5.56038976
44	16	6.13940001
45	16	6.44227982
46	16	5.56578994
47	16	4.59600002
48	16	5.22886992
49	16	4.99814987
50	16	4.94287014
1	17	7.75165021
2	17	8.67570996
3	17	8.3286798
4	17	7.24956989
5	17	5.26602983
6	17	7.08396971
7	17	5.69985986
8	17	7.61883974
9	17	7.02202022
10	17	7.70404994
11	17	6.55058026
12	17	8.07389975
13	17	9.05739009
14	17	8.62206995
15	17	7.30643988
16	17	5.38860977
17	17	5.68252027
18	17	4.83236015
19	17	5.73810995
20	17	5.57623982
21	17	5.70721984
22	17	5.47812998
23	17	6.72340989
24	17	6.00444019
25	17	6.4844197
26	17	6.6703999
27	17	4.58128005
28	17	4.81281996
29	17	5.89161992
30	17	6.36690974
31	17	6.74310982
32	17	6.03968024
33	17	7.29597986
34	17	6.20018005
35	17	5.00522017
36	17	5.69895029
37	17	4.69873995
38	17	5.81046999
39	17	6.69515014
40	17	6.62380993
41	17	6.99503005
42	17	6.45523012
43	17	6.38866007
44	17	5.77314019
45	17	6.42512023
46	17	5.62498987
47	17	5.42199016
48	17	5.49368978
49	17	4.99047011
50	17	5.20596027
1	18	7.77671993
2	18	7.52826989
3	18	8.16968024
4	18	8.34414005
5	18	6.11561
6	18	6.19235992
7	18	6.77244008
8	18	6.84710979
9	18	7.77234018
10	18	7.40279973
11	18	6.84328973
12	18	7.45730996
13	18	8.54200006
14	18	8.35334003
15	18	7.82751977
16	18	6.38719022
17	18	5.65850019
18	18	6.05144978
19	18	4.57902014
20	18	6.27717972
21	18	7.31280982
22	18	6.49603009
23	18	6.90909982
24	18	6.32880986
25	18	7.38635004
26	18	6.20064974
27	18	5.23097992
28	18	4.7400099
29	18	5.50086021
30	18	6.24592006
31	18	7.48880982
32	18	6.82042003
33	18	7.03589976
34	18	6.44729972
35	18	6.85379028
36	18	5.07538021
37	18	5.95332026
38	18	4.61515009
39	18	5.37432015
40	18	5.53690016
41	18	6.4843899
42	18	6.53842986
43	18	5.78778028
44	18	6.9523102
45	18	7.2714299
46	18	5.75129986
47	18	4.61778998
48	18	4.57331002
49	18	4.56265002
50	18	5.74891984
1	19	8.81316006
2	19	7.16944993
3	19	8.2365799
4	19	8.06393027
5	19	7.11356997
6	19	5.47963023
7	19	6.54341996
8	19	7.26388991
9	19	8.0509901
10	19	8.07576001
11	19	7.56368995
12	19	7.71335006
13	19	7.28690028
14	19	9.16862011
15	19	8.15182984
16	19	7.96359003
17	19	5.75353026
18	19	4.83904988
19	19	4.61062014
20	19	4.83824998
21	19	5.69041014
22	19	7.62799025
23	19	7.44442999
24	19	6.83956981
25	19	6.31290019
26	19	7.18566
27	19	6.05168998
28	19	4.99547988
29	19	5.27556002
30	19	6.74269021
31	19	6.44752979
32	19	7.25956976
33	19	7.49481022
34	19	6.86042011
35	19	7.22819984
36	19	6.01824999
37	19	6.61511004
38	19	5.58080971
39	19	5.61837971
40	19	5.96100986
41	19	5.49889982
42	19	7.49871016
43	19	7.34393001
44	19	6.27344012
45	19	6.89355016
46	19	6.27157986
47	19	5.20505011
48	19	4.23036009
49	19	5.16063988
50	19	5.44277012
1	20	9.54801977
2	20	7.5652802
3	20	8.45951021
4	20	8.15177023
5	20	7.64705002
6	20	5.72809994
7	20	6.02235019
8	20	6.52342021
9	20	7.19241023
10	20	7.55024016
11	20	7.8232199
12	20	7.68620014
13	20	7.26996005
14	20	8.82493973
15	20	9.18245971
16	20	8.41328979
17	20	7.39473999
18	20	4.45279002
19	20	4.02631015
20	20	4.78556007
21	20	5.62372029
22	20	5.98860979
23	20	6.50152981
24	20	6.49374008
25	20	6.11895025
26	20	6.75180972
27	20	5.81902981
28	20	6.71113014
29	20	6.98849022
30	20	5.65778017
31	20	7.17756987
32	20	8.29681993
33	20	7.22021997
34	20	7.43896008
35	20	6.30528986
36	20	7.05828011
37	20	7.31543005
38	20	6.0254699
39	20	4.64284003
40	20	4.86317009
41	20	5.6715101
42	20	6.08061016
43	20	7.73361981
44	20	7.5226599
45	20	6.83513999
46	20	7.66546011
47	20	7.80776978
48	20	6.0720998
49	20	4.78276998
50	20	5.29897988
1	21	8.13937008
2	21	9.19845998
3	21	8.24872971
4	21	8.37723017
5	21	8.21936011
6	21	6.65647984
7	21	5.24959028
8	21	7.22294986
9	21	6.89347029
10	21	7.7907002
11	21	6.86048985
12	21	7.13396013
13	21	7.69460022
14	21	7.14146018
15	21	8.24235022
16	21	7.65211999
17	21	6.83144987
18	21	5.79868019
19	21	4.61277008
20	21	5.91656983
21	21	6.66159987
22	21	5.60949028
23	21	7.0896697
24	21	7.07522988
25	21	6.19958997
26	21	6.81683004
27	21	5.18824995
28	21	6.65596008
29	21	6.08039975
30	21	7.04366982
31	21	7.3526001
32	21	8.64256024
33	21	7.6187402
34	21	7.5475198
35	21	7.28208005
36	21	6.82263017
37	21	7.31908977
38	21	7.35949993
39	21	5.80587029
40	21	5.89731991
41	21	5.72571993
42	21	6.82599008
43	21	6.70554996
44	21	7.34920025
45	21	6.29185021
46	21	7.87433028
47	21	7.80026019
48	21	6.95850015
49	21	6.45582974
50	21	5.89236975
1	22	7.79422998
2	22	9.32368994
3	22	8.22273016
4	22	7.49849021
5	22	7.93700993
6	22	7.55617976
7	22	5.23689985
8	22	5.87935984
9	22	6.63945019
10	22	7.93166995
11	22	7.04198003
12	22	6.60076022
13	22	6.53364003
14	22	7.43323982
15	22	8.67027998
16	22	7.75116026
17	22	5.78490019
18	22	5.98285019
19	22	4.79604006
20	22	5.08077025
21	22	6.46031976
22	22	6.00179017
23	22	6.90463006
24	22	5.65743029
25	22	5.82202971
26	22	6.45859003
27	22	5.52286983
28	22	5.37428021
29	22	7.54041016
30	22	5.81743002
31	22	6.41260982
32	22	8.58186007
33	22	8.30438972
34	22	6.69304013
35	22	6.4982599
36	22	6.88912988
37	22	6.57922983
38	22	6.77950978
39	22	6.38992012
40	22	5.58441997
41	22	5.13544977
42	22	6.0739702
43	22	6.80016994
44	22	7.59867013
45	22	6.98849022
46	22	6.47297978
47	22	8.01669002
48	22	7.41967976
49	22	5.72252989
50	22	6.80323005
1	23	7.12701976
2	23	7.79874027
3	23	8.9924401
4	23	8.02839994
5	23	6.74549997
6	23	6.26928985
7	23	5.69953024
8	23	4.74117994
9	23	6.88116014
10	23	7.3734802
11	23	6.30568981
12	23	7.05456972
13	23	6.61361992
14	23	7.18509018
15	23	8.48324001
16	23	7.08043993
17	23	7.49539971
18	23	6.16370022
19	23	5.79239011
20	23	4.62325007
21	23	5.62528014
22	23	7.31393993
23	23	6.56337023
24	23	5.94569981
25	23	5.4399699
26	23	5.68176985
27	23	5.28429985
28	23	5.39610982
29	23	7.45869994
30	23	6.25738978
31	23	6.81520998
32	23	6.72205985
33	23	8.6521697
34	23	6.77751005
35	23	5.9366101
36	23	6.86246991
37	23	7.0818001
38	23	5.9425199
39	23	7.09474027
40	23	5.7130599
41	23	5.06307006
42	23	5.38599014
43	23	6.55137002
44	23	7.32644022
45	23	6.16043985
46	23	7.33914018
47	23	7.77467012
48	23	7.96671987
49	23	6.56777024
50	23	6.29352987
1	24	8.1062299
2	24	7.10983992
3	24	8.75850976
4	24	8.48017991
5	24	8.39489996
6	24	6.36151016
7	24	6.69376016
8	24	4.95959014
9	24	5.83615005
10	24	7.29566991
11	24	7.05835998
12	24	5.79527974
13	24	6.25706017
14	24	7.45791018
15	24	7.38093019
16	24	6.60750985
17	24	6.51642025
18	24	6.60319984
19	24	4.89432007
20	24	5.36629975
21	24	5.51578999
22	24	6.65107012
23	24	7.34230995
24	24	5.40473998
25	24	5.37545025
26	24	5.92562973
27	24	6.23960018
28	24	6.10203028
29	24	6.14655972
30	24	7.24053979
31	24	5.75139999
32	24	6.11330986
33	24	7.98062027
34	24	7.89785028
35	24	7.30361998
36	24	5.62394977
37	24	5.63530982
38	24	5.46199977
39	24	6.50475979
40	24	6.07518017
41	24	5.53023994
42	24	6.08043015
43	24	6.41456008
44	24	6.3281399
45	24	5.86946011
46	24	6.46223009
47	24	7.36775994
48	24	7.41661012
49	24	6.17411971
50	24	6.79516971
1	25	8.19737971
2	25	8.50434005
3	25	7.62724996
4	25	8.61748993
5	25	7.9411298
6	25	7.27671981
7	25	7.0430702
8	25	6.05233014
9	25	4.88647997
10	25	6.33728027
11	25	7.44620979
12	25	5.44898987
13	25	5.7398802
14	25	5.94973028
15	25	6.52767003
16	25	6.09250009
17	25	6.92185998
18	25	6.16675973
19	25	5.11654973
20	25	5.58170021
21	25	5.19493997
22	25	5.82714975
23	25	7.03529
24	25	6.58406973
25	25	5.05648017
26	25	5.94814003
27	25	5.9176302
28	25	5.89742005
29	25	6.06814027
30	25	6.28480017
31	25	6.35617018
32	25	6.63132012
33	25	7.82513976
34	25	8.4503001
35	25	6.81524992
36	25	5.4599601
37	25	4.78092015
38	25	6.27151012
39	25	5.51806986
40	25	5.86601019
41	25	5.62121987
42	25	5.89874029
43	25	6.45217001
44	25	6.81160986
45	25	5.66477001
46	25	5.76615989
47	25	6.54224992
48	25	6.47684991
49	25	6.65941
50	25	6.71752989
1	26	7.94592977
2	26	7.34925985
3	26	7.54723012
4	26	8.48453999
5	26	7.5562799
6	26	7.8807497
7	26	6.52575016
8	26	5.58890998
9	26	5.18276989
10	26	4.70616996
11	26	6.85689986
12	26	6.58280015
13	26	6.51058018
14	26	5.64418972
15	26	6.03055
16	26	7.10457981
17	26	5.77731013
18	26	6.07761025
19	26	6.38935983
20	26	6.14564002
21	26	6.53621018
22	26	6.12291992
23	26	6.94404006
24	26	6.22967005
25	26	4.68870997
26	26	4.47239995
27	26	4.83653009
28	26	4.63867992
29	26	4.57462996
30	26	5.97947001
31	26	5.95557988
32	26	6.32761002
33	26	6.83121026
34	26	7.32424021
35	26	8.18830013
36	26	5.82395971
37	26	5.90568006
38	26	4.78670001
39	26	5.69009006
40	26	5.35611987
41	26	6.6851598
42	26	5.84306002
43	26	5.20968974
44	26	6.46934986
45	26	5.65631986
46	26	5.32563984
47	26	5.60212016
48	26	5.68461001
49	26	7.56327987
50	26	7.37152994
1	27	7.38525987
2	27	8.03057015
3	27	7.35791028
4	27	7.26234972
5	27	7.10173011
6	27	7.61506021
7	27	7.39539981
8	27	6.93252981
9	27	5.15707016
10	27	6.01821005
11	27	5.51114023
12	27	7.02893972
13	27	6.94655001
14	27	5.66115022
15	27	5.0841397
16	27	6.9224
17	27	6.20069981
18	27	5.01607001
19	27	5.24213016
20	27	5.97891986
21	27	6.64690971
22	27	5.84810019
23	27	5.35233974
24	27	5.41616976
25	27	5.43600023
26	27	3.89465988
27	27	5.18773973
28	27	4.39318001
29	27	3.79370987
30	27	5.59750974
31	27	6.3765198
32	27	5.8416599
33	27	6.64309978
34	27	7.28865027
35	27	7.03297973
36	27	6.86671972
37	27	5.24691999
38	27	4.5728299
39	27	5.18069983
40	27	5.14200985
41	27	6.38404012
42	27	7.01206982
43	27	6.95239007
44	27	6.2656498
45	27	5.65227985
46	27	4.90272999
47	27	5.86793005
48	27	6.47837996
49	27	7.45625973
50	27	8.04632008
1	28	6.55735016
2	28	7.91170001
3	28	8.21088016
4	28	8.01917017
5	28	8.15632999
6	28	7.47981012
7	28	7.0716399
8	28	7.54773974
9	28	7.05317974
10	28	5.41388988
11	28	6.71446025
12	28	5.7446301
13	28	5.8188802
14	28	6.25056028
15	28	4.98742014
16	28	6.00696027
17	28	6.05852008
18	28	5.72368979
19	28	5.36652982
20	28	6.58870995
21	28	5.93128026
22	28	5.58782995
23	28	5.21788001
24	28	5.40766001
25	28	4.53593999
26	28	4.74958986
27	28	3.56433988
28	28	3.75496
29	28	4.92282987
30	28	4.30339009
31	28	5.91165006
32	28	5.97536981
33	28	6.99558973
34	28	5.61928988
35	28	6.06482983
36	28	5.95713019
37	28	6.11633003
38	28	5.22239983
39	28	5.16789973
40	28	5.21293998
41	28	5.71781993
42	28	5.92700005
43	28	6.3369
44	28	7.38343
45	28	7.21065998
46	28	6.29504979
47	28	5.66082001
48	28	6.36008024
49	28	6.3984102
50	28	8.02286983
1	29	6.78110003
2	29	6.0154599
3	29	6.86375022
